line_id,month,monthly_delays,avg_weekly_delays
3,2021-02,286,52.846858546533184
3,2021-03,291,52.846858546533184
3,2021-04,279,52.846858546533184
3,2021-05,299,52.846858546533184
3,2021-06,361,52.846858546533184
3,2021-07,317,52.846858546533184
3,2021-08,300,52.846858546533184
3,2021-09,182,52.846858546533184
3,2021-10,261,52.846858546533184
3,2021-11,201,52.846858546533184
3,2021-12,229,52.846858546533184
3,2022-01,228,52.846858546533184
3,2022-02,184,52.846858546533184
3,2022-03,190,52.846858546533184
3,2022-04,194,52.846858546533184
3,2022-05,201,52.846858546533184
3,2022-06,240,52.846858546533184
3,2022-07,276,52.846858546533184
3,2022-08,269,52.846858546533184
3,2022-09,255,52.846858546533184
3,2022-10,204,52.846858546533184
3,2022-11,214,52.846858546533184
3,2022-12,245,52.846858546533184
3,2023-01,201,52.846858546533184
3,2023-02,187,52.846858546533184
3,2023-03,193,52.846858546533184
3,2023-04,207,52.846858546533184
3,2023-05,206,52.846858546533184
3,2023-06,203,52.846858546533184
3,2023-07,197,52.846858546533184
3,2023-08,171,52.846858546533184
3,2023-09,231,52.846858546533184
3,2023-10,238,52.846858546533184
3,2023-11,201,52.846858546533184
3,2023-12,270,52.846858546533184
3,2024-01,240,52.846858546533184
3,2024-02,212,52.846858546533184
3,2024-03,301,52.846858546533184
3,2024-04,220,52.846858546533184
3,2024-05,261,52.846858546533184
3,2024-06,267,52.846858546533184
3,2024-07,252,52.846858546533184
3,2024-08,243,52.846858546533184
3,2024-09,186,52.846858546533184
3,2024-10,283,52.846858546533184
3,2024-11,289,52.846858546533184
3,2024-12,255,52.846858546533184
4,2020-01,344,80.93457174638486
4,2020-02,398,80.93457174638486
4,2020-03,298,80.93457174638486
4,2020-04,120,80.93457174638486
4,2020-05,217,80.93457174638486
4,2020-06,271,80.93457174638486
4,2020-07,276,80.93457174638486
4,2020-08,322,80.93457174638486
4,2020-09,272,80.93457174638486
4,2020-10,331,80.93457174638486
4,2020-11,305,80.93457174638486
4,2020-12,349,80.93457174638486
4,2021-01,289,80.93457174638486
4,2021-02,344,80.93457174638486
4,2021-03,406,80.93457174638486
4,2021-04,375,80.93457174638486
4,2021-05,364,80.93457174638486
4,2021-06,507,80.93457174638486
4,2021-07,419,80.93457174638486
4,2021-08,398,80.93457174638486
4,2021-09,324,80.93457174638486
4,2021-10,329,80.93457174638486
4,2021-11,333,80.93457174638486
4,2021-12,395,80.93457174638486
4,2022-01,376,80.93457174638486
4,2022-02,442,80.93457174638486
4,2022-03,389,80.93457174638486
4,2022-04,361,80.93457174638486
4,2022-05,410,80.93457174638486
4,2022-06,363,80.93457174638486
4,2022-07,339,80.93457174638486
4,2022-08,338,80.93457174638486
4,2022-09,358,80.93457174638486
4,2022-10,363,80.93457174638486
4,2022-11,314,80.93457174638486
4,2022-12,374,80.93457174638486
4,2023-01,331,80.93457174638486
4,2023-02,318,80.93457174638486
4,2023-03,368,80.93457174638486
4,2023-04,340,80.93457174638486
4,2023-05,360,80.93457174638486
4,2023-06,338,80.93457174638486
4,2023-07,370,80.93457174638486
4,2023-08,328,80.93457174638486
4,2023-09,324,80.93457174638486
4,2023-10,365,80.93457174638486
4,2023-11,349,80.93457174638486
4,2023-12,394,80.93457174638486
4,2024-01,394,80.93457174638486
4,2024-02,408,80.93457174638486
4,2024-03,377,80.93457174638486
4,2024-04,371,80.93457174638486
4,2024-05,423,80.93457174638486
4,2024-06,332,80.93457174638486
4,2024-07,385,80.93457174638486
4,2024-08,339,80.93457174638486
4,2024-09,371,80.93457174638486
4,2024-10,331,80.93457174638486
4,2024-11,380,80.93457174638486
4,2024-12,399,80.93457174638486
5,2020-01,163,51.41441848967989
5,2020-02,155,51.41441848967989
5,2020-03,114,51.41441848967989
5,2020-04,95,51.41441848967989
5,2020-05,139,51.41441848967989
5,2020-06,125,51.41441848967989
5,2020-07,141,51.41441848967989
5,2020-08,186,51.41441848967989
5,2020-09,192,51.41441848967989
5,2020-10,159,51.41441848967989
5,2020-11,199,51.41441848967989
5,2020-12,298,51.41441848967989
5,2021-01,229,51.41441848967989
5,2021-02,277,51.41441848967989
5,2021-03,250,51.41441848967989
5,2021-04,223,51.41441848967989
5,2021-05,229,51.41441848967989
5,2021-06,363,51.41441848967989
5,2021-07,311,51.41441848967989
5,2021-08,258,51.41441848967989
5,2021-09,138,51.41441848967989
5,2021-10,194,51.41441848967989
5,2021-11,210,51.41441848967989
5,2021-12,240,51.41441848967989
5,2022-01,222,51.41441848967989
5,2022-02,185,51.41441848967989
5,2022-03,216,51.41441848967989
5,2022-04,190,51.41441848967989
5,2022-05,174,51.41441848967989
5,2022-06,241,51.41441848967989
5,2022-07,258,51.41441848967989
5,2022-08,254,51.41441848967989
5,2022-09,232,51.41441848967989
5,2022-10,270,51.41441848967989
5,2022-11,259,51.41441848967989
5,2022-12,232,51.41441848967989
5,2023-01,212,51.41441848967989
5,2023-02,208,51.41441848967989
5,2023-03,236,51.41441848967989
5,2023-04,203,51.41441848967989
5,2023-05,268,51.41441848967989
5,2023-06,193,51.41441848967989
5,2023-07,201,51.41441848967989
5,2023-08,226,51.41441848967989
5,2023-09,201,51.41441848967989
5,2023-10,287,51.41441848967989
5,2023-11,303,51.41441848967989
5,2023-12,319,51.41441848967989
5,2024-01,247,51.41441848967989
5,2024-02,248,51.41441848967989
5,2024-03,253,51.41441848967989
5,2024-04,285,51.41441848967989
5,2024-05,270,51.41441848967989
5,2024-06,257,51.41441848967989
5,2024-07,249,51.41441848967989
5,2024-08,199,51.41441848967989
5,2024-09,209,51.41441848967989
5,2024-10,198,51.41441848967989
5,2024-11,231,51.41441848967989
5,2024-12,293,51.41441848967989
6,2020-01,438,103.03491317513287
6,2020-02,466,103.03491317513287
6,2020-03,321,103.03491317513287
6,2020-04,93,103.03491317513287
6,2020-05,171,103.03491317513287
6,2020-06,216,103.03491317513287
6,2020-07,243,103.03491317513287
6,2020-08,359,103.03491317513287
6,2020-09,292,103.03491317513287
6,2020-10,322,103.03491317513287
6,2020-11,371,103.03491317513287
6,2020-12,451,103.03491317513287
6,2021-01,360,103.03491317513287
6,2021-02,364,103.03491317513287
6,2021-03,415,103.03491317513287
6,2021-04,386,103.03491317513287
6,2021-05,373,103.03491317513287
6,2021-06,506,103.03491317513287
6,2021-07,467,103.03491317513287
6,2021-08,423,103.03491317513287
6,2021-09,278,103.03491317513287
6,2021-10,383,103.03491317513287
6,2021-11,388,103.03491317513287
6,2021-12,454,103.03491317513287
6,2022-01,448,103.03491317513287
6,2022-02,465,103.03491317513287
6,2022-03,579,103.03491317513287
6,2022-04,574,103.03491317513287
6,2022-05,587,103.03491317513287
6,2022-06,509,103.03491317513287
6,2022-07,397,103.03491317513287
6,2022-08,446,103.03491317513287
6,2022-09,463,103.03491317513287
6,2022-10,529,103.03491317513287
6,2022-11,445,103.03491317513287
6,2022-12,537,103.03491317513287
6,2023-01,448,103.03491317513287
6,2023-02,436,103.03491317513287
6,2023-03,490,103.03491317513287
6,2023-04,458,103.03491317513287
6,2023-05,498,103.03491317513287
6,2023-06,417,103.03491317513287
6,2023-07,436,103.03491317513287
6,2023-08,437,103.03491317513287
6,2023-09,486,103.03491317513287
6,2023-10,556,103.03491317513287
6,2023-11,568,103.03491317513287
6,2023-12,599,103.03491317513287
6,2024-01,633,103.03491317513287
6,2024-02,627,103.03491317513287
6,2024-03,631,103.03491317513287
6,2024-04,609,103.03491317513287
6,2024-05,608,103.03491317513287
6,2024-06,538,103.03491317513287
6,2024-07,544,103.03491317513287
6,2024-08,512,103.03491317513287
6,2024-09,459,103.03491317513287
6,2024-10,482,103.03491317513287
6,2024-11,432,103.03491317513287
6,2024-12,461,103.03491317513287
7,2020-01,199,46.10252935360277
7,2020-02,178,46.10252935360277
7,2020-03,155,46.10252935360277
7,2020-04,41,46.10252935360277
7,2020-05,81,46.10252935360277
7,2020-06,191,46.10252935360277
7,2020-07,151,46.10252935360277
7,2020-08,174,46.10252935360277
7,2020-09,130,46.10252935360277
7,2020-10,175,46.10252935360277
7,2020-11,166,46.10252935360277
7,2020-12,240,46.10252935360277
7,2021-01,150,46.10252935360277
7,2021-02,223,46.10252935360277
7,2021-03,203,46.10252935360277
7,2021-04,207,46.10252935360277
7,2021-05,269,46.10252935360277
7,2021-06,328,46.10252935360277
7,2021-07,258,46.10252935360277
7,2021-08,246,46.10252935360277
7,2021-09,164,46.10252935360277
7,2021-10,207,46.10252935360277
7,2021-11,162,46.10252935360277
7,2021-12,231,46.10252935360277
7,2022-01,234,46.10252935360277
7,2022-02,184,46.10252935360277
7,2022-03,191,46.10252935360277
7,2022-04,238,46.10252935360277
7,2022-05,292,46.10252935360277
7,2022-06,223,46.10252935360277
7,2022-07,227,46.10252935360277
7,2022-08,233,46.10252935360277
7,2022-09,199,46.10252935360277
7,2022-10,241,46.10252935360277
7,2022-11,168,46.10252935360277
7,2022-12,221,46.10252935360277
7,2023-01,173,46.10252935360277
7,2023-02,193,46.10252935360277
7,2023-03,205,46.10252935360277
7,2023-04,188,46.10252935360277
7,2023-05,223,46.10252935360277
7,2023-06,228,46.10252935360277
7,2023-07,260,46.10252935360277
7,2023-08,236,46.10252935360277
7,2023-09,184,46.10252935360277
7,2023-10,235,46.10252935360277
7,2023-11,239,46.10252935360277
7,2023-12,294,46.10252935360277
7,2024-01,209,46.10252935360277
7,2024-02,191,46.10252935360277
7,2024-03,165,46.10252935360277
7,2024-04,212,46.10252935360277
7,2024-05,167,46.10252935360277
7,2024-06,171,46.10252935360277
7,2024-07,172,46.10252935360277
7,2024-08,211,46.10252935360277
7,2024-09,156,46.10252935360277
7,2024-10,184,46.10252935360277
7,2024-11,166,46.10252935360277
7,2024-12,193,46.10252935360277
A,2020-01,572,119.3186033864788
A,2020-02,583,119.3186033864788
A,2020-03,424,119.3186033864788
A,2020-04,96,119.3186033864788
A,2020-05,239,119.3186033864788
A,2020-06,303,119.3186033864788
A,2020-07,413,119.3186033864788
A,2020-08,460,119.3186033864788
A,2020-09,460,119.3186033864788
A,2020-10,513,119.3186033864788
A,2020-11,525,119.3186033864788
A,2020-12,480,119.3186033864788
A,2021-01,443,119.3186033864788
A,2021-02,500,119.3186033864788
A,2021-03,506,119.3186033864788
A,2021-04,499,119.3186033864788
A,2021-05,602,119.3186033864788
A,2021-06,771,119.3186033864788
A,2021-07,692,119.3186033864788
A,2021-08,581,119.3186033864788
A,2021-09,438,119.3186033864788
A,2021-10,559,119.3186033864788
A,2021-11,573,119.3186033864788
A,2021-12,521,119.3186033864788
A,2022-01,562,119.3186033864788
A,2022-02,596,119.3186033864788
A,2022-03,535,119.3186033864788
A,2022-04,547,119.3186033864788
A,2022-05,549,119.3186033864788
A,2022-06,570,119.3186033864788
A,2022-07,559,119.3186033864788
A,2022-08,539,119.3186033864788
A,2022-09,541,119.3186033864788
A,2022-10,564,119.3186033864788
A,2022-11,604,119.3186033864788
A,2022-12,584,119.3186033864788
A,2023-01,493,119.3186033864788
A,2023-02,472,119.3186033864788
A,2023-03,551,119.3186033864788
A,2023-04,469,119.3186033864788
A,2023-05,509,119.3186033864788
A,2023-06,498,119.3186033864788
A,2023-07,529,119.3186033864788
A,2023-08,542,119.3186033864788
A,2023-09,516,119.3186033864788
A,2023-10,578,119.3186033864788
A,2023-11,512,119.3186033864788
A,2023-12,516,119.3186033864788
A,2024-01,621,119.3186033864788
A,2024-02,515,119.3186033864788
A,2024-03,543,119.3186033864788
A,2024-04,530,119.3186033864788
A,2024-05,577,119.3186033864788
A,2024-06,564,119.3186033864788
A,2024-07,548,119.3186033864788
A,2024-08,517,119.3186033864788
A,2024-09,470,119.3186033864788
A,2024-10,508,119.3186033864788
A,2024-11,532,119.3186033864788
A,2024-12,514,119.3186033864788
B,2020-01,181,37.78070173756281
B,2020-02,170,37.78070173756281
B,2020-03,100,37.78070173756281
B,2020-06,88,37.78070173756281
B,2020-07,160,37.78070173756281
B,2020-08,121,37.78070173756281
B,2020-09,164,37.78070173756281
B,2020-10,140,37.78070173756281
B,2020-11,146,37.78070173756281
B,2020-12,162,37.78070173756281
B,2021-01,107,37.78070173756281
B,2021-02,151,37.78070173756281
B,2021-03,194,37.78070173756281
B,2021-04,144,37.78070173756281
B,2021-05,209,37.78070173756281
B,2021-06,272,37.78070173756281
B,2021-07,259,37.78070173756281
B,2021-08,203,37.78070173756281
B,2021-09,164,37.78070173756281
B,2021-10,127,37.78070173756281
B,2021-11,148,37.78070173756281
B,2021-12,170,37.78070173756281
B,2022-01,72,37.78070173756281
B,2022-02,151,37.78070173756281
B,2022-03,189,37.78070173756281
B,2022-04,185,37.78070173756281
B,2022-05,199,37.78070173756281
B,2022-06,194,37.78070173756281
B,2022-07,146,37.78070173756281
B,2022-08,174,37.78070173756281
B,2022-09,166,37.78070173756281
B,2022-10,217,37.78070173756281
B,2022-11,217,37.78070173756281
B,2022-12,183,37.78070173756281
B,2023-01,149,37.78070173756281
B,2023-02,125,37.78070173756281
B,2023-03,152,37.78070173756281
B,2023-04,129,37.78070173756281
B,2023-05,149,37.78070173756281
B,2023-06,131,37.78070173756281
B,2023-07,140,37.78070173756281
B,2023-08,137,37.78070173756281
B,2023-09,129,37.78070173756281
B,2023-10,119,37.78070173756281
B,2023-11,164,37.78070173756281
B,2023-12,137,37.78070173756281
B,2024-01,145,37.78070173756281
B,2024-02,146,37.78070173756281
B,2024-03,173,37.78070173756281
B,2024-04,217,37.78070173756281
B,2024-05,185,37.78070173756281
B,2024-06,141,37.78070173756281
B,2024-07,170,37.78070173756281
B,2024-08,213,37.78070173756281
B,2024-09,210,37.78070173756281
B,2024-10,227,37.78070173756281
B,2024-11,192,37.78070173756281
B,2024-12,177,37.78070173756281
C,2020-01,335,52.83591781200706
C,2020-02,281,52.83591781200706
C,2020-03,183,52.83591781200706
C,2020-05,91,52.83591781200706
C,2020-06,112,52.83591781200706
C,2020-07,151,52.83591781200706
C,2020-08,130,52.83591781200706
C,2020-09,115,52.83591781200706
C,2020-10,149,52.83591781200706
C,2020-11,142,52.83591781200706
C,2020-12,101,52.83591781200706
C,2021-01,123,52.83591781200706
C,2021-02,177,52.83591781200706
C,2021-03,136,52.83591781200706
C,2021-04,161,52.83591781200706
C,2021-05,195,52.83591781200706
C,2021-06,215,52.83591781200706
C,2021-07,296,52.83591781200706
C,2021-08,266,52.83591781200706
C,2021-09,194,52.83591781200706
C,2021-10,197,52.83591781200706
C,2021-11,211,52.83591781200706
C,2021-12,231,52.83591781200706
C,2022-01,281,52.83591781200706
C,2022-02,258,52.83591781200706
C,2022-03,256,52.83591781200706
C,2022-04,236,52.83591781200706
C,2022-05,224,52.83591781200706
C,2022-06,231,52.83591781200706
C,2022-07,245,52.83591781200706
C,2022-08,231,52.83591781200706
C,2022-09,222,52.83591781200706
C,2022-10,262,52.83591781200706
C,2022-11,263,52.83591781200706
C,2022-12,266,52.83591781200706
C,2023-01,231,52.83591781200706
C,2023-02,192,52.83591781200706
C,2023-03,233,52.83591781200706
C,2023-04,176,52.83591781200706
C,2023-05,193,52.83591781200706
C,2023-06,174,52.83591781200706
C,2023-07,242,52.83591781200706
C,2023-08,274,52.83591781200706
C,2023-09,252,52.83591781200706
C,2023-10,257,52.83591781200706
C,2023-11,245,52.83591781200706
C,2023-12,270,52.83591781200706
C,2024-01,322,52.83591781200706
C,2024-02,281,52.83591781200706
C,2024-03,314,52.83591781200706
C,2024-04,324,52.83591781200706
C,2024-05,304,52.83591781200706
C,2024-06,271,52.83591781200706
C,2024-07,324,52.83591781200706
C,2024-08,325,52.83591781200706
C,2024-09,295,52.83591781200706
C,2024-10,324,52.83591781200706
C,2024-11,251,52.83591781200706
C,2024-12,322,52.83591781200706
D,2020-01,442,79.67956834754665
D,2020-02,418,79.67956834754665
D,2020-03,236,79.67956834754665
D,2020-04,69,79.67956834754665
D,2020-05,147,79.67956834754665
D,2020-06,225,79.67956834754665
D,2020-07,277,79.67956834754665
D,2020-08,231,79.67956834754665
D,2020-09,332,79.67956834754665
D,2020-10,338,79.67956834754665
D,2020-11,323,79.67956834754665
D,2020-12,321,79.67956834754665
D,2021-01,246,79.67956834754665
D,2021-02,298,79.67956834754665
D,2021-03,305,79.67956834754665
D,2021-04,263,79.67956834754665
D,2021-05,400,79.67956834754665
D,2021-06,461,79.67956834754665
D,2021-07,660,79.67956834754665
D,2021-08,440,79.67956834754665
D,2021-09,296,79.67956834754665
D,2021-10,318,79.67956834754665
D,2021-11,349,79.67956834754665
D,2021-12,290,79.67956834754665
D,2022-01,276,79.67956834754665
D,2022-02,298,79.67956834754665
D,2022-03,380,79.67956834754665
D,2022-04,337,79.67956834754665
D,2022-05,395,79.67956834754665
D,2022-06,407,79.67956834754665
D,2022-07,361,79.67956834754665
D,2022-08,388,79.67956834754665
D,2022-09,385,79.67956834754665
D,2022-10,426,79.67956834754665
D,2022-11,383,79.67956834754665
D,2022-12,383,79.67956834754665
D,2023-01,355,79.67956834754665
D,2023-02,331,79.67956834754665
D,2023-03,372,79.67956834754665
D,2023-04,346,79.67956834754665
D,2023-05,426,79.67956834754665
D,2023-06,390,79.67956834754665
D,2023-07,346,79.67956834754665
D,2023-08,277,79.67956834754665
D,2023-09,302,79.67956834754665
D,2023-10,356,79.67956834754665
D,2023-11,339,79.67956834754665
D,2023-12,349,79.67956834754665
D,2024-01,393,79.67956834754665
D,2024-02,370,79.67956834754665
D,2024-03,396,79.67956834754665
D,2024-04,368,79.67956834754665
D,2024-05,410,79.67956834754665
D,2024-06,342,79.67956834754665
D,2024-07,377,79.67956834754665
D,2024-08,429,79.67956834754665
D,2024-09,324,79.67956834754665
D,2024-10,400,79.67956834754665
D,2024-11,339,79.67956834754665
D,2024-12,358,79.67956834754665
E,2020-01,262,66.12699666295883
E,2020-02,245,66.12699666295883
E,2020-03,163,66.12699666295883
E,2020-04,60,66.12699666295883
E,2020-05,78,66.12699666295883
E,2020-06,139,66.12699666295883
E,2020-07,148,66.12699666295883
E,2020-08,157,66.12699666295883
E,2020-09,242,66.12699666295883
E,2020-10,309,66.12699666295883
E,2020-11,226,66.12699666295883
E,2020-12,204,66.12699666295883
E,2021-01,272,66.12699666295883
E,2021-02,234,66.12699666295883
E,2021-03,193,66.12699666295883
E,2021-04,185,66.12699666295883
E,2021-05,261,66.12699666295883
E,2021-06,351,66.12699666295883
E,2021-07,386,66.12699666295883
E,2021-08,354,66.12699666295883
E,2021-09,303,66.12699666295883
E,2021-10,322,66.12699666295883
E,2021-11,306,66.12699666295883
E,2021-12,318,66.12699666295883
E,2022-01,357,66.12699666295883
E,2022-02,321,66.12699666295883
E,2022-03,374,66.12699666295883
E,2022-04,338,66.12699666295883
E,2022-05,376,66.12699666295883
E,2022-06,335,66.12699666295883
E,2022-07,294,66.12699666295883
E,2022-08,361,66.12699666295883
E,2022-09,330,66.12699666295883
E,2022-10,351,66.12699666295883
E,2022-11,350,66.12699666295883
E,2022-12,334,66.12699666295883
E,2023-01,350,66.12699666295883
E,2023-02,249,66.12699666295883
E,2023-03,330,66.12699666295883
E,2023-04,331,66.12699666295883
E,2023-05,341,66.12699666295883
E,2023-06,327,66.12699666295883
E,2023-07,313,66.12699666295883
E,2023-08,331,66.12699666295883
E,2023-09,341,66.12699666295883
E,2023-10,386,66.12699666295883
E,2023-11,373,66.12699666295883
E,2023-12,345,66.12699666295883
E,2024-01,331,66.12699666295883
E,2024-02,369,66.12699666295883
E,2024-03,366,66.12699666295883
E,2024-04,319,66.12699666295883
E,2024-05,282,66.12699666295883
E,2024-06,254,66.12699666295883
E,2024-07,222,66.12699666295883
E,2024-08,265,66.12699666295883
E,2024-09,223,66.12699666295883
E,2024-10,273,66.12699666295883
E,2024-11,259,66.12699666295883
E,2024-12,237,66.12699666295883
F,2020-01,408,90.65194320850327
F,2020-02,394,90.65194320850327
F,2020-03,244,90.65194320850327
F,2020-04,73,90.65194320850327
F,2020-05,143,90.65194320850327
F,2020-06,170,90.65194320850327
F,2020-07,228,90.65194320850327
F,2020-08,262,90.65194320850327
F,2020-09,319,90.65194320850327
F,2020-10,297,90.65194320850327
F,2020-11,269,90.65194320850327
F,2020-12,240,90.65194320850327
F,2021-01,256,90.65194320850327
F,2021-02,260,90.65194320850327
F,2021-03,329,90.65194320850327
F,2021-04,225,90.65194320850327
F,2021-05,473,90.65194320850327
F,2021-06,560,90.65194320850327
F,2021-07,659,90.65194320850327
F,2021-08,499,90.65194320850327
F,2021-09,378,90.65194320850327
F,2021-10,440,90.65194320850327
F,2021-11,371,90.65194320850327
F,2021-12,428,90.65194320850327
F,2022-01,302,90.65194320850327
F,2022-02,330,90.65194320850327
F,2022-03,453,90.65194320850327
F,2022-04,406,90.65194320850327
F,2022-05,378,90.65194320850327
F,2022-06,389,90.65194320850327
F,2022-07,390,90.65194320850327
F,2022-08,384,90.65194320850327
F,2022-09,397,90.65194320850327
F,2022-10,432,90.65194320850327
F,2022-11,409,90.65194320850327
F,2022-12,420,90.65194320850327
F,2023-01,413,90.65194320850327
F,2023-02,405,90.65194320850327
F,2023-03,411,90.65194320850327
F,2023-04,430,90.65194320850327
F,2023-05,440,90.65194320850327
F,2023-06,453,90.65194320850327
F,2023-07,495,90.65194320850327
F,2023-08,508,90.65194320850327
F,2023-09,496,90.65194320850327
F,2023-10,479,90.65194320850327
F,2023-11,470,90.65194320850327
F,2023-12,490,90.65194320850327
F,2024-01,467,90.65194320850327
F,2024-02,509,90.65194320850327
F,2024-03,508,90.65194320850327
F,2024-04,462,90.65194320850327
F,2024-05,451,90.65194320850327
F,2024-06,452,90.65194320850327
F,2024-07,427,90.65194320850327
F,2024-08,432,90.65194320850327
F,2024-09,444,90.65194320850327
F,2024-10,510,90.65194320850327
F,2024-11,406,90.65194320850327
F,2024-12,493,90.65194320850327
G,2020-01,353,40.717250030898526
G,2020-02,306,40.717250030898526
G,2020-03,180,40.717250030898526
G,2020-04,81,40.717250030898526
G,2020-05,110,40.717250030898526
G,2020-06,116,40.717250030898526
G,2020-07,177,40.717250030898526
G,2020-08,159,40.717250030898526
G,2020-09,200,40.717250030898526
G,2020-10,165,40.717250030898526
G,2020-11,196,40.717250030898526
G,2020-12,197,40.717250030898526
G,2021-01,151,40.717250030898526
G,2021-02,178,40.717250030898526
G,2021-03,164,40.717250030898526
G,2021-04,154,40.717250030898526
G,2021-05,232,40.717250030898526
G,2021-06,284,40.717250030898526
G,2021-07,242,40.717250030898526
G,2021-08,234,40.717250030898526
G,2021-09,166,40.717250030898526
G,2021-10,198,40.717250030898526
G,2021-11,138,40.717250030898526
G,2021-12,167,40.717250030898526
G,2022-01,120,40.717250030898526
G,2022-02,139,40.717250030898526
G,2022-03,193,40.717250030898526
G,2022-04,180,40.717250030898526
G,2022-05,177,40.717250030898526
G,2022-06,137,40.717250030898526
G,2022-07,150,40.717250030898526
G,2022-08,126,40.717250030898526
G,2022-09,159,40.717250030898526
G,2022-10,137,40.717250030898526
G,2022-11,166,40.717250030898526
G,2022-12,138,40.717250030898526
G,2023-01,123,40.717250030898526
G,2023-02,135,40.717250030898526
G,2023-03,180,40.717250030898526
G,2023-04,131,40.717250030898526
G,2023-05,173,40.717250030898526
G,2023-06,191,40.717250030898526
G,2023-07,180,40.717250030898526
